Income,Expenses,Age,RiskTolerance,SIP,FD,Stocks
182932,36585,55,2,36586.75,55611.86,54148.39
309102,31017,55,2,69521.25,105672.3,102891.45
311570,22778,31,3,86637.6,92413.44,109740.95999999999
199436,131503,40,1,13586.6,29890.52,24455.88
440706,24975,55,2,103932.75,157977.78,153820.47
217133,93397,21,5,49494.4,24747.2,49494.40000000001
84324,49965,64,1,6871.8,15117.960000000001,12369.24
186205,101059,66,1,17029.2,37464.24,30652.560000000005
121459,74350,25,1,9421.800000000001,20727.96,16959.239999999998
407962,66272,47,2,85422.5,129842.2,126425.3
346818,149832,59,4,68945.09999999999,51216.36,76824.54000000001
81367,37419,64,3,13184.400000000001,14063.36,16700.239999999998
203305,49738,33,2,38391.75,58355.46,56819.79
222332,125585,31,1,19349.4,42568.68,34828.920000000006
455456,250011,27,3,61633.50000000001,65742.4,78069.1
436715,218567,39,4,76351.79999999999,56718.48,85077.72
236184,40946,56,5,78095.2,39047.6,78095.20000000001
297707,97324,68,1,40076.600000000006,88168.52,72137.87999999999
291991,31155,47,4,91292.59999999999,67817.36,101726.04000000002
496410,39707,69,2,114175.75,173547.14,168980.11
217576,96155,45,5,48568.4,24284.2,48568.40000000001
494112,175102,54,5,127604.0,63802.0,127604.0
179476,69178,33,4,38604.299999999996,28677.48,43016.220000000016
139273,46235,69,3,27911.400000000005,29772.16,35354.43999999999
265546,201733,53,1,12762.6,28077.72,22972.68
371537,151470,50,3,66020.1,70421.44,83625.45999999999
350929,14110,63,4,117886.65,87572.94,131359.41
59062,27911,64,4,10902.849999999999,8099.26,12148.890000000001
410479,6969,61,4,141228.5,104912.6,157368.9
417686,126863,69,5,116329.20000000001,58164.600000000006,116329.19999999998
143008,112510,27,5,12199.2,6099.6,12199.199999999999
125823,18669,24,2,26788.5,40718.520000000004,39646.979999999996
68320,52414,45,3,4771.800000000001,5089.92,6044.279999999999
108009,60409,37,1,9520.0,20944.0,17136.0
306233,41487,66,1,52949.200000000004,116488.24,95308.55999999998
332282,178895,44,4,53685.45,39880.62,59820.93
121376,36890,50,5,33794.4,16897.2,33794.399999999994
455503,163056,45,4,102356.45,76036.22,114054.32999999999
482785,108409,25,1,74875.2,164725.44,134775.36
473792,209456,44,5,105734.40000000001,52867.200000000004,105734.39999999997
178280,123516,32,1,10952.800000000001,24096.16,19715.039999999997
453098,237549,65,4,75442.15,56042.740000000005,84064.11
286258,201037,53,2,21305.25,32383.98,31531.77
378796,250014,38,5,51512.8,25756.4,51512.799999999996
385898,270856,43,1,23008.4,50618.48,41415.12
71924,8726,20,4,22119.3,16431.48,24647.219999999998
409113,239182,34,5,67972.40000000001,33986.200000000004,67972.4
228786,40643,48,1,37628.6,82782.92,67731.48
234432,144999,68,3,26829.900000000005,28618.56,33984.53999999999
435659,84973,45,3,105205.80000000002,112219.52,133260.68
256386,196305,21,1,12016.2,26435.64,21629.160000000003
127522,27612,45,2,24977.5,37965.8,36966.7
260069,36348,48,2,55930.25,85013.98,82776.77
155832,37779,24,2,29513.25,44860.14,43679.61
73551,16556,34,4,19948.25,14818.7,22228.05
66819,48790,62,2,4507.25,6851.02,6670.73
178059,83714,62,5,37738.0,18869.0,37738.0
44596,5406,62,5,15676.0,7838.0,15676.0
369307,133803,30,3,70651.20000000001,75361.28,89491.51999999999
392494,50379,40,5,136846.0,68423.0,136846.0
278517,173722,53,5,41918.0,20959.0,41918.0
201187,12151,65,3,56710.80000000001,60491.520000000004,71833.67999999998
193724,149539,54,2,11046.25,16790.3,16348.45
467907,17289,68,5,180247.2,90123.6,180247.19999999998
436387,236513,44,3,59962.20000000001,63959.68,75952.12
250662,119014,63,2,32912.0,50026.24,48709.76
442950,77588,50,1,73072.40000000001,160759.28,131530.31999999998
241097,142513,55,4,34504.399999999994,25631.84,38447.76000000001
127971,17149,26,1,22164.4,48761.68,39895.920000000006
434891,338175,64,2,24179.0,36752.08,35784.92
489882,93204,41,5,158671.2,79335.6,158671.19999999998
239861,145507,28,2,23588.5,35854.52,34910.98
57384,21393,43,2,8997.75,13676.58,13316.67
255128,80388,61,1,34948.0,76885.6,62906.399999999994
252601,132834,56,4,41918.45,31139.420000000002,46709.130000000005
130641,60826,55,4,24435.25,18151.9,27227.85
182982,41041,44,2,35485.25,53937.58,52518.17
254386,86571,29,1,33563.0,73838.6,60413.399999999994
280337,132556,66,1,29556.2,65023.64,53201.16
266242,22633,52,5,97443.6,48721.8,97443.59999999999
69104,46621,67,5,8993.2,4496.6,8993.199999999999
36014,5987,26,3,9008.100000000002,9608.64,11410.259999999998
77993,14160,33,5,25533.2,12766.6,25533.200000000004
471000,274565,44,2,49108.75,74645.3,72680.95
37727,19114,26,5,7445.200000000001,3722.6000000000004,7445.199999999999
277681,99018,61,5,71465.2,35732.6,71465.20000000001
314054,131888,68,3,54649.80000000001,58293.12,69223.07999999999
213510,114847,65,3,29598.900000000005,31572.16,37491.93999999999
320611,153697,57,2,41728.5,63427.32,61758.18
51007,30766,64,4,7084.349999999999,5262.66,7893.990000000002
393479,117356,52,4,96643.04999999999,71791.98,107687.97000000002
427426,283600,27,1,28765.2,63283.44,51777.36
423322,239565,60,4,64314.95,47776.82,71665.23000000001
136492,77240,21,4,20738.199999999997,15405.52,23108.280000000002
292900,204083,46,5,35526.8,17763.4,35526.799999999996
145703,61549,27,2,21038.5,31978.52,31136.98
355938,79069,25,2,69217.25,105210.22,102441.53
271051,155273,57,1,23155.600000000002,50942.32,41680.079999999994
276353,14686,49,4,91583.45,68033.42,102050.12999999999
379687,136733,63,2,60738.5,92322.52,89892.98
474179,47828,48,1,85270.20000000001,187594.44,153486.36
311126,5207,61,1,61183.8,134604.36000000002,110130.84
144982,73619,36,4,24977.05,18554.38,27831.569999999996
171175,86437,64,4,29658.3,22031.88,33047.81999999999
206994,53231,24,4,53817.049999999996,39978.380000000005,59967.57000000001
213783,23752,49,5,76012.40000000001,38006.200000000004,76012.4
164467,90957,41,2,18377.5,27933.8,27198.7
278503,96878,51,1,36325.0,79915.0,65385.0
397844,81559,31,4,110699.75,82234.1,123351.15
39169,25109,55,1,2812.0,6186.4,5061.6
287926,224249,64,2,15919.25,24197.260000000002,23560.489999999998
235400,40585,46,1,38963.0,85718.6,70133.4
412136,43067,42,2,92267.25,140246.22,136555.53
56035,42174,25,3,4158.3,4435.52,5267.18
110517,70450,34,4,14023.449999999999,10417.42,15626.130000000003
477828,226427,61,4,87990.34999999999,65364.26,98046.39000000001
248590,103864,61,2,36181.5,54995.88,53548.62
107468,39594,49,2,16968.5,25792.12,25113.38
83133,12629,25,3,21151.200000000004,22561.28,26791.519999999997
313894,231227,33,1,16533.4,36373.48,29760.120000000003
98222,29226,21,3,20698.800000000003,22078.72,26218.479999999996
40609,24362,37,4,5686.45,4224.22,6336.329999999999
206321,141728,21,1,12918.6,28420.920000000002,23253.48
476956,331453,52,4,50926.049999999996,37830.78,56746.17000000001
224894,10901,20,5,85597.20000000001,42798.600000000006,85597.19999999998
134099,16138,54,1,23592.2,51902.840000000004,42465.96
43429,22432,32,5,8398.800000000001,4199.400000000001,8398.8
268289,106268,53,4,56707.35,42125.46,63188.189999999995
167992,36822,23,5,52468.0,26234.0,52468.0
411099,12967,51,4,139346.19999999998,103514.32,155271.48
228524,169685,39,2,14709.75,22358.82,21770.43
203260,60099,25,5,57264.4,28632.2,57264.40000000001
491082,353413,21,4,48184.149999999994,35793.94,53690.91
243894,44922,24,3,59691.600000000006,63671.04,75609.35999999999
62913,36497,44,2,6604.0,10038.08,9773.92
468893,182404,50,1,57297.8,126055.16,103136.04000000001
188918,49936,54,5,55592.8,27796.4,55592.799999999996
222056,33141,26,4,66120.25,49117.9,73676.85
61568,37003,23,1,4913.0,10808.6,8843.4
456324,204900,55,4,87998.4,65370.240000000005,98055.36
269062,62009,56,4,72468.54999999999,53833.78,80750.67000000001
77022,10693,54,3,19898.700000000004,21225.28,25205.019999999997
308859,32605,33,5,110501.6,55250.8,110501.59999999999
96373,74252,21,3,6636.300000000001,7078.72,8405.98
26548,7293,57,5,7702.0,3851.0,7702.0
174249,29022,58,5,58090.8,29045.4,58090.799999999996
80428,27740,45,2,13172.0,20021.44,19494.56
133132,61532,37,5,28640.0,14320.0,28640.0
466636,136743,55,1,65978.6,145152.92,118761.48000000001
466960,140870,40,4,114131.5,84783.40000000001,127175.09999999999
140575,34300,45,4,37196.25,27631.5,41447.25
176193,133563,67,4,14920.499999999998,11083.800000000001,16625.699999999997
446577,288367,54,1,31642.0,69612.4,56955.600000000006
310524,31035,48,2,69872.25,106205.82,103410.93
468532,200113,32,1,53683.8,118104.36,96630.84000000001
73352,35911,36,1,7488.200000000001,16474.04,13478.759999999998
372680,109576,21,4,92086.4,68407.04000000001,102610.56
23631,11172,52,2,3114.75,4734.42,4609.83
110353,25281,59,5,34028.8,17014.4,34028.799999999996
273211,132734,53,3,42143.100000000006,44952.64,53381.259999999995
239861,56399,68,1,36692.4,80723.28,66046.32
27099,19916,51,4,2514.0499999999997,1867.5800000000002,2801.370000000001
83936,27614,56,5,22528.800000000003,11264.400000000001,22528.799999999996
269031,65920,42,3,60933.30000000001,64995.520000000004,77182.17999999998
449440,274932,43,3,52352.40000000001,55842.56,66313.04
121015,81816,24,4,13719.65,10191.74,15287.609999999999
370484,99439,50,4,94865.75,70471.7,105707.55
423082,206139,34,3,65082.90000000001,69421.76,82438.33999999998
145426,69027,62,2,19099.75,29031.62,28267.63
49956,15759,29,4,11968.949999999999,8891.220000000001,13336.830000000002
437104,153702,27,1,56680.4,124696.88,102024.72
186216,102661,23,1,16711.0,36764.2,30079.800000000003
472776,128257,69,2,86129.75,130917.22,127472.03
54964,25131,31,3,8949.900000000001,9546.56,11336.539999999999
299297,64765,32,5,93812.8,46906.4,93812.80000000002
59071,8983,51,4,17530.8,13022.880000000001,19534.32
115457,62866,29,1,10518.2,23140.04,18932.760000000002
471495,94489,28,1,75401.2,165882.64,135722.15999999997
90119,43714,33,4,16241.749999999998,12065.300000000001,18097.949999999997
462361,110432,69,4,123175.15,91501.54000000001,137252.31
415677,182876,63,3,69840.30000000002,74496.32,88464.37999999998
381133,89080,40,3,87615.90000000001,93456.96,110980.13999999997
312985,129447,49,1,36707.6,80756.72,66073.68
57643,39964,32,5,7071.6,3535.8,7071.599999999999
35997,19215,65,4,5873.7,4363.32,6544.98
128255,99463,41,3,8637.600000000002,9213.44,10940.959999999997
209784,48541,47,5,64497.200000000004,32248.600000000002,64497.19999999998
199980,90457,21,5,43809.200000000004,21904.600000000002,43809.19999999998
139246,60731,46,2,19628.75,29835.7,29050.55
64638,31062,42,4,11751.599999999999,8729.76,13094.640000000001
77804,48285,62,5,11807.6,5903.8,11807.600000000002
87260,6376,22,3,24265.200000000004,25882.88,30735.919999999995
364086,187684,49,4,61740.7,45864.520000000004,68796.78
281486,14496,56,2,66747.5,101456.2,98786.3
273113,201167,20,4,25181.1,18705.96,28058.940000000002
111396,54666,20,4,19855.5,14749.800000000001,22124.699999999997
264839,199018,51,2,16455.25,25011.98,24353.77
404865,246130,44,2,39683.75,60319.3,58731.95
185268,85102,46,3,30049.800000000003,32053.12,38063.08
96865,36656,67,5,24083.600000000002,12041.800000000001,24083.59999999999
137235,89899,41,2,11834.0,17987.68,17514.32
39033,29889,31,1,1828.8000000000002,4023.36,3291.8399999999997
214509,120725,53,5,37513.6,18756.8,37513.600000000006
109464,20379,30,3,26725.500000000004,28507.2,33852.3
240894,10110,25,3,69235.20000000001,73850.88,87697.91999999998
364761,105483,66,5,103711.20000000001,51855.600000000006,103711.19999999998
254627,112539,29,3,42626.40000000001,45468.16,53993.43999999999
43705,6828,57,5,14750.800000000001,7375.400000000001,14750.799999999996
229717,7023,58,5,89077.6,44538.8,89077.59999999999
100073,69429,23,4,10725.4,7967.4400000000005,11951.159999999998
53848,42804,39,1,2208.8,4859.36,3975.840000000001
309910,245198,23,5,25884.800000000003,12942.400000000001,25884.799999999996
89122,21087,56,2,17008.75,25853.3,25172.95
377430,273787,23,2,25910.75,39384.340000000004,38347.909999999996
36029,21977,38,4,4918.2,3653.52,5480.279999999999
441947,73926,65,3,110406.30000000002,117766.72,139847.97999999998
360373,47092,31,2,78320.25,119046.78,115913.97
188933,18428,50,4,59676.74999999999,44331.3,66496.95
265439,146330,67,5,47643.600000000006,23821.800000000003,47643.59999999999
287613,33854,68,1,50751.8,111653.96,91353.24
447153,137723,68,3,92829.00000000001,99017.6,117583.4
438267,294530,66,3,43121.100000000006,45995.840000000004,54620.05999999999
429400,38787,64,1,78122.6,171869.72,140620.68000000002
473008,301195,39,3,51543.90000000001,54980.16,65288.93999999999
181326,89045,30,1,18456.2,40603.64,33221.16
23471,14028,29,2,2360.75,3588.34,3493.91
66850,51698,68,5,6060.8,3030.4,6060.800000000001
186597,58072,64,3,38557.50000000001,41128.0,48839.5
43284,33562,61,3,2916.6000000000004,3111.04,3694.3599999999997
412493,217978,24,5,77806.0,38903.0,77806.0
290143,27436,39,1,52541.4,115591.08,94574.52
264809,161351,24,4,36210.299999999996,26899.08,40348.62000000001
265317,31201,23,2,58529.0,88964.08,86622.92
399810,269983,55,1,25965.4,57123.88,46737.72000000001
426709,22069,63,4,141624.0,105206.40000000001,157809.59999999998
158808,12710,39,1,29219.600000000002,64283.12,52595.27999999999
327747,159324,49,4,58948.049999999996,43789.98,65684.97
188553,97573,41,4,31842.999999999996,23654.8,35482.2
385446,136234,47,2,62303.0,94700.56,92208.44
445807,236390,61,1,41883.4,92143.48,75390.12000000001
446188,316877,63,1,25862.2,56896.840000000004,46551.96
116044,10347,62,4,36993.95,27481.22,41221.83
322929,23681,62,1,59849.600000000006,131669.12,107729.28
429108,314443,69,1,22933.0,50452.6,41279.4
50682,37262,25,2,3355.0,5099.6,4965.4
135359,12927,30,4,42851.2,31832.32,47748.48
271351,213526,67,5,23130.0,11565.0,23130.0
70601,16929,63,1,10734.400000000001,23615.68,19321.92
433860,256924,37,5,70774.40000000001,35387.200000000004,70774.4
269430,170593,56,1,19767.4,43488.28,35581.32000000001
300466,193786,44,5,42672.0,21336.0,42672.0
49055,21376,60,1,5535.8,12178.76,9964.44
27345,20352,26,1,1398.6000000000001,3076.92,2517.4799999999996
344176,211487,53,4,46441.149999999994,34499.14,51748.71000000001
174553,23474,60,1,30215.800000000003,66474.76,54388.44
368688,264013,65,2,26168.75,39776.5,38729.75
351328,184017,40,5,66924.40000000001,33462.200000000004,66924.4
103457,19357,67,1,16820.0,37004.0,30276.0
350817,126673,53,3,67243.20000000001,71726.08,85174.71999999999
426140,74286,41,4,123148.9,91482.04000000001,137223.06
94071,62326,59,4,11110.75,8253.7,12380.55
90202,53777,54,3,10927.500000000002,11656.0,13841.5
120158,15800,51,5,41743.200000000004,20871.600000000002,41743.2
163891,79905,23,4,29395.1,21836.36,32754.54
444149,10774,59,5,173350.0,86675.0,173350.0
378478,285277,47,3,27960.300000000003,29824.32,35416.38
469916,294768,59,2,43787.0,66556.24,64804.759999999995
191033,34118,21,1,31383.0,69042.6,56489.399999999994
173335,18565,22,4,54169.5,40240.200000000004,60360.299999999996
43648,22961,54,4,7240.45,5378.62,8067.929999999999
177462,93664,69,3,25139.400000000005,26815.36,31843.23999999999
445874,142924,30,4,106032.5,78767.0,118150.5
81001,54159,43,4,9394.699999999999,6978.92,10468.380000000003
53243,26800,55,5,10577.2,5288.6,10577.199999999999
281716,143311,28,2,34601.25,52593.9,51209.85
420187,213139,21,3,62114.40000000001,66255.36,78678.23999999998
293260,70794,46,2,55616.5,84537.08,82312.42
152970,9135,57,1,28767.0,63287.4,51780.6
407291,255870,27,5,60568.4,30284.2,60568.40000000001
412095,284215,62,5,51152.0,25576.0,51152.0
87843,44901,25,3,12882.600000000002,13741.44,16317.959999999997
415807,67987,30,1,69564.0,153040.8,125215.20000000001
176222,36852,40,5,55748.0,27874.0,55748.0
76481,6283,47,2,17549.5,26675.24,25973.26
46170,13438,46,5,13092.800000000001,6546.400000000001,13092.799999999996
291896,60426,52,4,81014.5,60182.200000000004,90273.29999999999
374195,160289,24,3,64171.80000000001,68449.92,81284.27999999998
166108,82275,48,1,16766.600000000002,36886.52,30179.879999999997
422803,100665,25,3,96641.40000000001,103084.16,122412.43999999997
281691,86835,30,2,48714.0,74045.28,72096.72
465358,248051,63,1,43461.4,95615.08,78230.52
63732,21087,53,3,12793.500000000002,13646.4,16205.1
282731,17763,49,2,66242.0,100687.84,98038.16
351759,125987,45,1,45154.4,99339.68000000001,81277.92
45556,31274,53,1,2856.4,6284.08,5141.52
223058,149302,37,2,18439.0,28027.28,27289.72
53866,23710,67,1,6031.200000000001,13268.64,10856.16
92516,60915,30,3,9480.300000000001,10112.32,12008.379999999997
487874,194139,35,2,73433.75,111619.3,108681.95
152161,42346,59,4,38435.25,28551.9,42827.85
143950,72494,25,1,14291.2,31440.64,25724.160000000003
58547,33795,20,3,7425.600000000001,7920.64,9405.759999999998
272419,92960,66,5,71783.6,35891.8,71783.59999999999
485122,377013,33,4,37838.149999999994,28108.34,42162.51000000001
495595,320942,28,3,52395.90000000001,55888.96,66368.13999999998
70939,34516,34,2,9105.75,13840.74,13476.51
70290,26125,46,3,13249.500000000002,14132.800000000001,16782.699999999997
138362,88297,65,4,17522.75,13016.9,19525.35
106516,79567,54,3,8084.700000000002,8623.68,10240.619999999999
484894,17109,39,1,93557.0,205825.4,168402.6
159544,120111,43,2,9858.25,14984.54,14590.21
264325,39518,41,1,44961.4,98915.08,80930.52
466546,20282,22,2,111566.0,169580.32,165117.68
434994,272219,64,1,32555.0,71621.0,58599.0
293146,18947,38,4,95969.65,71291.74,106937.61
155565,55085,55,1,20096.0,44211.2,36172.8
331581,185488,52,4,51132.549999999996,37984.18,56976.27000000001
328877,133202,54,1,39135.0,86097.0,70443.0
112493,76363,23,4,12645.5,9393.800000000001,14090.699999999999
410919,281993,60,5,51570.4,25785.2,51570.40000000001
371853,68095,35,5,121503.20000000001,60751.600000000006,121503.19999999998
94813,56631,49,4,13363.699999999999,9927.32,14890.980000000003
205378,71314,65,2,33516.0,50944.32,49603.68
480244,363142,40,5,46840.8,23420.4,46840.799999999996
492367,325787,56,3,49974.00000000001,53305.6,63300.4
421067,283432,28,5,55054.0,27527.0,55054.0
247208,51403,54,1,39161.0,86154.2,70489.8
499713,317023,51,1,36538.0,80383.6,65768.4
52174,39215,31,4,4535.65,3369.34,5054.01
353997,132795,48,5,88480.8,44240.4,88480.80000000002
372050,244141,39,1,25581.800000000003,56279.96,46047.24
360146,33803,26,4,114220.04999999999,84849.18000000001,127273.77
444475,235147,41,4,73264.79999999999,54425.28,81637.92000000001
290914,16093,63,2,68705.25,104431.98,101683.77
